"","Id","When","Airport","FlightType","Alberta","ModifiedDate"
"1462",289405,"3/1/2012 12:00:00 AM","Edmonton International","Domestic",401803,"8/25/2020 8:08:51 AM"
"1463",289406,"3/1/2012 12:00:00 AM","Calgary International","Domestic",736279,"8/25/2020 8:08:51 AM"
"1464",289407,"3/1/2012 12:00:00 AM","Calgary International","Transborder",259917,"8/25/2020 8:08:51 AM"
"1465",289408,"3/1/2012 12:00:00 AM","Calgary International","International",129316,"8/25/2020 8:08:51 AM"
"1466",289409,"4/1/2012 12:00:00 AM","Edmonton International","International",44226,"8/25/2020 8:08:51 AM"
"1467",289410,"4/1/2012 12:00:00 AM","Edmonton International","Transborder",113195,"8/25/2020 8:08:51 AM"
"1468",289411,"4/1/2012 12:00:00 AM","Edmonton International","Domestic",398997,"8/25/2020 8:08:51 AM"
"1469",289412,"4/1/2012 12:00:00 AM","Calgary International","Domestic",745984,"8/25/2020 8:08:51 AM"
"1470",289413,"4/1/2012 12:00:00 AM","Calgary International","Transborder",236467,"8/25/2020 8:08:51 AM"
"1471",289414,"4/1/2012 12:00:00 AM","Calgary International","International",122823,"8/25/2020 8:08:51 AM"
"1472",289415,"5/1/2012 12:00:00 AM","Edmonton International","International",22817,"8/25/2020 8:08:51 AM"
"1473",289416,"5/1/2012 12:00:00 AM","Edmonton International","Transborder",93088,"8/25/2020 8:08:51 AM"
"1474",289417,"5/1/2012 12:00:00 AM","Edmonton International","Domestic",433143,"8/25/2020 8:08:51 AM"
"1475",289418,"5/1/2012 12:00:00 AM","Calgary International","Domestic",780333,"8/25/2020 8:08:51 AM"
"1476",289419,"5/1/2012 12:00:00 AM","Calgary International","Transborder",213046,"8/25/2020 8:08:51 AM"
"1477",289420,"5/1/2012 12:00:00 AM","Calgary International","International",98242,"8/25/2020 8:08:51 AM"
"1478",289421,"6/1/2012 12:00:00 AM","Edmonton International","International",19240,"8/25/2020 8:08:51 AM"
"1479",289422,"6/1/2012 12:00:00 AM","Edmonton International","Transborder",71210,"8/25/2020 8:08:51 AM"
"1480",289423,"6/1/2012 12:00:00 AM","Edmonton International","Domestic",437531,"8/25/2020 8:08:51 AM"
"1481",289424,"6/1/2012 12:00:00 AM","Calgary International","Domestic",824032,"8/25/2020 8:08:51 AM"
"1482",289425,"6/1/2012 12:00:00 AM","Calgary International","Transborder",210034,"8/25/2020 8:08:51 AM"
"1483",289426,"6/1/2012 12:00:00 AM","Calgary International","International",105127,"8/25/2020 8:08:51 AM"
"1484",289427,"7/1/2012 12:00:00 AM","Edmonton International","International",19844,"8/25/2020 8:08:51 AM"
"1485",289428,"7/1/2012 12:00:00 AM","Edmonton International","Transborder",83366,"8/25/2020 8:08:51 AM"
"1486",289429,"7/1/2012 12:00:00 AM","Edmonton International","Domestic",496103,"8/25/2020 8:08:51 AM"
"1487",289430,"7/1/2012 12:00:00 AM","Calgary International","Domestic",950459,"8/25/2020 8:08:51 AM"
"1488",289431,"7/1/2012 12:00:00 AM","Calgary International","Transborder",240384,"8/25/2020 8:08:51 AM"
"1489",289432,"7/1/2012 12:00:00 AM","Calgary International","International",117541,"8/25/2020 8:08:51 AM"
"1490",289433,"8/1/2012 12:00:00 AM","Edmonton International","International",19653,"8/25/2020 8:08:51 AM"
"1491",289434,"8/1/2012 12:00:00 AM","Edmonton International","Transborder",87231,"8/25/2020 8:08:51 AM"
"1492",289435,"8/1/2012 12:00:00 AM","Edmonton International","Domestic",523621,"8/25/2020 8:08:51 AM"
"1493",289436,"8/1/2012 12:00:00 AM","Calgary International","Domestic",984215,"8/25/2020 8:08:51 AM"
"1494",289437,"8/1/2012 12:00:00 AM","Calgary International","Transborder",244422,"8/25/2020 8:08:51 AM"
"1495",289438,"8/1/2012 12:00:00 AM","Calgary International","International",119913,"8/25/2020 8:08:51 AM"
"1496",289439,"9/1/2012 12:00:00 AM","Edmonton International","International",16750,"8/25/2020 8:08:51 AM"
"1497",289440,"9/1/2012 12:00:00 AM","Edmonton International","Transborder",79050,"8/25/2020 8:08:51 AM"
"1498",289441,"9/1/2012 12:00:00 AM","Edmonton International","Domestic",433216,"8/25/2020 8:08:51 AM"
"1499",289442,"9/1/2012 12:00:00 AM","Calgary International","Domestic",812744,"8/25/2020 8:08:51 AM"
"1500",289443,"9/1/2012 12:00:00 AM","Calgary International","Transborder",212322,"8/25/2020 8:08:51 AM"
"1501",289444,"9/1/2012 12:00:00 AM","Calgary International","International",104981,"8/25/2020 8:08:51 AM"
"1502",289445,"10/1/2012 12:00:00 AM","Edmonton International","International",13784,"8/25/2020 8:08:51 AM"
"1503",289446,"10/1/2012 12:00:00 AM","Edmonton International","Transborder",100155,"8/25/2020 8:08:51 AM"
"1504",289447,"10/1/2012 12:00:00 AM","Edmonton International","Domestic",436565,"8/25/2020 8:08:51 AM"
"1505",289448,"10/1/2012 12:00:00 AM","Calgary International","Domestic",829943,"8/25/2020 8:08:51 AM"
"1506",289449,"10/1/2012 12:00:00 AM","Calgary International","Transborder",224983,"8/25/2020 8:08:51 AM"
"1507",289450,"10/1/2012 12:00:00 AM","Calgary International","International",81623,"8/25/2020 8:08:51 AM"
"1508",289451,"11/1/2012 12:00:00 AM","Edmonton International","International",34631,"8/25/2020 8:08:51 AM"
"1509",289452,"11/1/2012 12:00:00 AM","Edmonton International","Transborder",108687,"8/25/2020 8:08:51 AM"
"1510",289453,"11/1/2012 12:00:00 AM","Edmonton International","Domestic",396751,"8/25/2020 8:08:51 AM"
"1511",289454,"11/1/2012 12:00:00 AM","Calgary International","Domestic",752823,"8/25/2020 8:08:51 AM"
"1512",289455,"11/1/2012 12:00:00 AM","Calgary International","Transborder",203616,"8/25/2020 8:08:51 AM"
"1513",289456,"11/1/2012 12:00:00 AM","Calgary International","International",92302,"8/25/2020 8:08:51 AM"
"1514",289457,"12/1/2012 12:00:00 AM","Edmonton International","International",46757,"8/25/2020 8:08:51 AM"
"1515",289458,"12/1/2012 12:00:00 AM","Edmonton International","Transborder",109085,"8/25/2020 8:08:51 AM"
"1516",289459,"12/1/2012 12:00:00 AM","Edmonton International","Domestic",403113,"8/25/2020 8:08:51 AM"
"1517",289460,"12/1/2012 12:00:00 AM","Calgary International","Domestic",775451,"8/25/2020 8:08:51 AM"
"1518",289461,"12/1/2012 12:00:00 AM","Calgary International","Transborder",228862,"8/25/2020 8:08:51 AM"
"1519",289462,"12/1/2012 12:00:00 AM","Calgary International","International",118171,"8/25/2020 8:08:51 AM"
"1520",289463,"1/1/2013 12:00:00 AM","Fort McMurray International","Domestic",89048,"8/25/2020 8:08:51 AM"
"1521",289464,"1/1/2013 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1522",289465,"1/1/2013 12:00:00 AM","Fort McMurray International","International",759,"8/25/2020 8:08:51 AM"
"1523",289466,"1/1/2013 12:00:00 AM","Edmonton International","International",50902,"8/25/2020 8:08:51 AM"
"1524",289467,"1/1/2013 12:00:00 AM","Edmonton International","Transborder",111427,"8/25/2020 8:08:51 AM"
"1525",289468,"1/1/2013 12:00:00 AM","Edmonton International","Domestic",389322,"8/25/2020 8:08:51 AM"
"1526",289469,"1/1/2013 12:00:00 AM","Calgary International","Domestic",743815,"8/25/2020 8:08:51 AM"
"1527",289470,"1/1/2013 12:00:00 AM","Calgary International","Transborder",230097,"8/25/2020 8:08:51 AM"
"1528",289471,"1/1/2013 12:00:00 AM","Calgary International","International",118490,"8/25/2020 8:08:51 AM"
"1529",289472,"2/1/2013 12:00:00 AM","Fort McMurray International","Domestic",89334,"8/25/2020 8:08:51 AM"
"1530",289473,"2/1/2013 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1531",289474,"2/1/2013 12:00:00 AM","Fort McMurray International","International",916,"8/25/2020 8:08:51 AM"
"1532",289475,"2/1/2013 12:00:00 AM","Edmonton International","International",49058,"8/25/2020 8:08:51 AM"
"1533",289476,"2/1/2013 12:00:00 AM","Edmonton International","Transborder",116455,"8/25/2020 8:08:51 AM"
"1534",289477,"2/1/2013 12:00:00 AM","Edmonton International","Domestic",376103,"8/25/2020 8:08:51 AM"
"1535",289478,"2/1/2013 12:00:00 AM","Calgary International","Domestic",707154,"8/25/2020 8:08:51 AM"
"1536",289479,"2/1/2013 12:00:00 AM","Calgary International","Transborder",237469,"8/25/2020 8:08:51 AM"
"1537",289480,"2/1/2013 12:00:00 AM","Calgary International","International",109581,"8/25/2020 8:08:51 AM"
"1538",289481,"3/1/2013 12:00:00 AM","Fort McMurray International","Domestic",95749,"8/25/2020 8:08:51 AM"
"1539",289482,"3/1/2013 12:00:00 AM","Fort McMurray International","Transborder",23,"8/25/2020 8:08:51 AM"
"1540",289483,"3/1/2013 12:00:00 AM","Fort McMurray International","International",648,"8/25/2020 8:08:51 AM"
"1541",289484,"3/1/2013 12:00:00 AM","Edmonton International","International",55330,"8/25/2020 8:08:51 AM"
"1542",289485,"3/1/2013 12:00:00 AM","Edmonton International","Transborder",124570,"8/25/2020 8:08:51 AM"
"1543",289486,"3/1/2013 12:00:00 AM","Edmonton International","Domestic",414979,"8/25/2020 8:08:51 AM"
"1544",289487,"3/1/2013 12:00:00 AM","Calgary International","Domestic",786180,"8/25/2020 8:08:51 AM"
"1545",289488,"3/1/2013 12:00:00 AM","Calgary International","Transborder",269136,"8/25/2020 8:08:51 AM"
"1546",289489,"3/1/2013 12:00:00 AM","Calgary International","International",132515,"8/25/2020 8:08:51 AM"
"1547",289490,"4/1/2013 12:00:00 AM","Fort McMurray International","Domestic",95240,"8/25/2020 8:08:51 AM"
"1548",289491,"4/1/2013 12:00:00 AM","Fort McMurray International","Transborder",11,"8/25/2020 8:08:51 AM"
"1549",289492,"4/1/2013 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1550",289493,"4/1/2013 12:00:00 AM","Edmonton International","International",45206,"8/25/2020 8:08:51 AM"
"1551",289494,"4/1/2013 12:00:00 AM","Edmonton International","Transborder",114929,"8/25/2020 8:08:51 AM"
"1552",289495,"4/1/2013 12:00:00 AM","Edmonton International","Domestic",412266,"8/25/2020 8:08:51 AM"
"1553",289496,"4/1/2013 12:00:00 AM","Calgary International","Domestic",786445,"8/25/2020 8:08:51 AM"
"1554",289497,"4/1/2013 12:00:00 AM","Calgary International","Transborder",245563,"8/25/2020 8:08:51 AM"
"1555",289498,"4/1/2013 12:00:00 AM","Calgary International","International",112184,"8/25/2020 8:08:51 AM"
"1556",289499,"5/1/2013 12:00:00 AM","Fort McMurray International","Domestic",101758,"8/25/2020 8:08:51 AM"
"1557",289500,"5/1/2013 12:00:00 AM","Fort McMurray International","Transborder",12,"8/25/2020 8:08:51 AM"
"1558",289501,"5/1/2013 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1559",289502,"5/1/2013 12:00:00 AM","Edmonton International","International",25392,"8/25/2020 8:08:51 AM"
"1560",289503,"5/1/2013 12:00:00 AM","Edmonton International","Transborder",98768,"8/25/2020 8:08:51 AM"
"1561",289504,"5/1/2013 12:00:00 AM","Edmonton International","Domestic",449494,"8/25/2020 8:08:51 AM"
"1562",289505,"5/1/2013 12:00:00 AM","Calgary International","Domestic",819655,"8/25/2020 8:08:51 AM"
"1563",289506,"5/1/2013 12:00:00 AM","Calgary International","Transborder",230658,"8/25/2020 8:08:51 AM"
"1564",289507,"5/1/2013 12:00:00 AM","Calgary International","International",100679,"8/25/2020 8:08:51 AM"
"1565",289508,"6/1/2013 12:00:00 AM","Fort McMurray International","Domestic",98629,"8/25/2020 8:08:51 AM"
"1566",289509,"6/1/2013 12:00:00 AM","Fort McMurray International","Transborder",1545,"8/25/2020 8:08:51 AM"
"1567",289510,"6/1/2013 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1568",289511,"6/1/2013 12:00:00 AM","Edmonton International","International",17330,"8/25/2020 8:08:51 AM"
"1569",289512,"6/1/2013 12:00:00 AM","Edmonton International","Transborder",79239,"8/25/2020 8:08:51 AM"
"1570",289513,"6/1/2013 12:00:00 AM","Edmonton International","Domestic",460475,"8/25/2020 8:08:51 AM"
"1571",289514,"6/1/2013 12:00:00 AM","Calgary International","Domestic",837726,"8/25/2020 8:08:51 AM"
"1572",289515,"6/1/2013 12:00:00 AM","Calgary International","Transborder",218084,"8/25/2020 8:08:51 AM"
"1573",289516,"6/1/2013 12:00:00 AM","Calgary International","International",105489,"8/25/2020 8:08:51 AM"
"1574",289517,"7/1/2013 12:00:00 AM","Fort McMurray International","Domestic",105314,"8/25/2020 8:08:51 AM"
"1575",289518,"7/1/2013 12:00:00 AM","Fort McMurray International","Transborder",2214,"8/25/2020 8:08:51 AM"
"1576",289519,"7/1/2013 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1577",289520,"7/1/2013 12:00:00 AM","Edmonton International","International",19322,"8/25/2020 8:08:51 AM"
"1578",289521,"7/1/2013 12:00:00 AM","Edmonton International","Transborder",90304,"8/25/2020 8:08:51 AM"
"1579",289522,"7/1/2013 12:00:00 AM","Edmonton International","Domestic",519958,"8/25/2020 8:08:51 AM"
"1580",289523,"7/1/2013 12:00:00 AM","Calgary International","Domestic",982540,"8/25/2020 8:08:51 AM"
"1581",289524,"7/1/2013 12:00:00 AM","Calgary International","Transborder",261334,"8/25/2020 8:08:51 AM"
"1582",289525,"7/1/2013 12:00:00 AM","Calgary International","International",115733,"8/25/2020 8:08:51 AM"
"1583",289526,"8/1/2013 12:00:00 AM","Fort McMurray International","Domestic",104337,"8/25/2020 8:08:51 AM"
"1584",289527,"8/1/2013 12:00:00 AM","Fort McMurray International","Transborder",2532,"8/25/2020 8:08:51 AM"
"1585",289528,"8/1/2013 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1586",289529,"8/1/2013 12:00:00 AM","Edmonton International","International",19915,"8/25/2020 8:08:51 AM"
"1587",289530,"8/1/2013 12:00:00 AM","Edmonton International","Transborder",97406,"8/25/2020 8:08:51 AM"
"1588",289531,"8/1/2013 12:00:00 AM","Edmonton International","Domestic",545849,"8/25/2020 8:08:51 AM"
"1589",289532,"8/1/2013 12:00:00 AM","Calgary International","Domestic",1038516,"8/25/2020 8:08:51 AM"
"1590",289533,"8/1/2013 12:00:00 AM","Calgary International","Transborder",278847,"8/25/2020 8:08:51 AM"
"1591",289534,"8/1/2013 12:00:00 AM","Calgary International","International",121846,"8/25/2020 8:08:51 AM"
"1592",289535,"9/1/2013 12:00:00 AM","Fort McMurray International","Domestic",100638,"8/25/2020 8:08:51 AM"
"1593",289536,"9/1/2013 12:00:00 AM","Fort McMurray International","Transborder",2587,"8/25/2020 8:08:51 AM"
"1594",289537,"9/1/2013 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1595",289538,"9/1/2013 12:00:00 AM","Edmonton International","International",16671,"8/25/2020 8:08:51 AM"
"1596",289539,"9/1/2013 12:00:00 AM","Edmonton International","Transborder",87072,"8/25/2020 8:08:51 AM"
"1597",289540,"9/1/2013 12:00:00 AM","Edmonton International","Domestic",453823,"8/25/2020 8:08:51 AM"
"1598",289541,"9/1/2013 12:00:00 AM","Calgary International","Domestic",857469,"8/25/2020 8:08:51 AM"
"1599",289542,"9/1/2013 12:00:00 AM","Calgary International","Transborder",232839,"8/25/2020 8:08:51 AM"
"1600",289543,"9/1/2013 12:00:00 AM","Calgary International","International",101167,"8/25/2020 8:08:51 AM"
"1601",289544,"10/1/2013 12:00:00 AM","Fort McMurray International","Domestic",108532,"8/25/2020 8:08:51 AM"
"1602",289545,"10/1/2013 12:00:00 AM","Fort McMurray International","Transborder",2678,"8/25/2020 8:08:51 AM"
"1603",289546,"10/1/2013 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1604",289547,"10/1/2013 12:00:00 AM","Edmonton International","International",13856,"8/25/2020 8:08:51 AM"
"1605",289548,"10/1/2013 12:00:00 AM","Edmonton International","Transborder",109249,"8/25/2020 8:08:51 AM"
"1606",289549,"10/1/2013 12:00:00 AM","Edmonton International","Domestic",445184,"8/25/2020 8:08:51 AM"
"1607",289550,"10/1/2013 12:00:00 AM","Calgary International","Domestic",878737,"8/25/2020 8:08:51 AM"
"1608",289551,"10/1/2013 12:00:00 AM","Calgary International","Transborder",241922,"8/25/2020 8:08:51 AM"
"1609",289552,"10/1/2013 12:00:00 AM","Calgary International","International",87001,"8/25/2020 8:08:51 AM"
"1610",289553,"11/1/2013 12:00:00 AM","Fort McMurray International","Domestic",99154,"8/25/2020 8:08:51 AM"
"1611",289554,"11/1/2013 12:00:00 AM","Fort McMurray International","Transborder",2418,"8/25/2020 8:08:51 AM"
"1612",289555,"11/1/2013 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1613",289556,"11/1/2013 12:00:00 AM","Edmonton International","International",40279,"8/25/2020 8:08:51 AM"
"1614",289557,"11/1/2013 12:00:00 AM","Edmonton International","Transborder",112989,"8/25/2020 8:08:51 AM"
"1615",289558,"11/1/2013 12:00:00 AM","Edmonton International","Domestic",405695,"8/25/2020 8:08:51 AM"
"1616",289559,"11/1/2013 12:00:00 AM","Calgary International","Domestic",790595,"8/25/2020 8:08:51 AM"
"1617",289560,"11/1/2013 12:00:00 AM","Calgary International","Transborder",225310,"8/25/2020 8:08:51 AM"
"1618",289561,"11/1/2013 12:00:00 AM","Calgary International","International",100156,"8/25/2020 8:08:51 AM"
"1619",289562,"12/1/2013 12:00:00 AM","Fort McMurray International","Domestic",88740,"8/25/2020 8:08:51 AM"
"1620",289563,"12/1/2013 12:00:00 AM","Fort McMurray International","Transborder",1989,"8/25/2020 8:08:51 AM"
"1621",289564,"12/1/2013 12:00:00 AM","Fort McMurray International","International",632,"8/25/2020 8:08:51 AM"
"1622",289565,"12/1/2013 12:00:00 AM","Edmonton International","International",52946,"8/25/2020 8:08:51 AM"
"1623",289566,"12/1/2013 12:00:00 AM","Edmonton International","Transborder",122388,"8/25/2020 8:08:51 AM"
"1624",289567,"12/1/2013 12:00:00 AM","Edmonton International","Domestic",439078,"8/25/2020 8:08:51 AM"
"1625",289568,"12/1/2013 12:00:00 AM","Calgary International","Domestic",841071,"8/25/2020 8:08:51 AM"
"1626",289569,"12/1/2013 12:00:00 AM","Calgary International","Transborder",249066,"8/25/2020 8:08:51 AM"
"1627",289570,"12/1/2013 12:00:00 AM","Calgary International","International",121005,"8/25/2020 8:08:51 AM"
"1628",289571,"1/1/2014 12:00:00 AM","Fort McMurray International","Domestic",98404,"8/25/2020 8:08:51 AM"
"1629",289572,"1/1/2014 12:00:00 AM","Fort McMurray International","Transborder",2075,"8/25/2020 8:08:51 AM"
"1630",289573,"1/1/2014 12:00:00 AM","Fort McMurray International","International",717,"8/25/2020 8:08:51 AM"
"1631",289574,"1/1/2014 12:00:00 AM","Edmonton International","International",56246,"8/25/2020 8:08:51 AM"
"1632",289575,"1/1/2014 12:00:00 AM","Edmonton International","Transborder",118614,"8/25/2020 8:08:51 AM"
"1633",289576,"1/1/2014 12:00:00 AM","Edmonton International","Domestic",409056,"8/25/2020 8:08:51 AM"
"1634",289577,"1/1/2014 12:00:00 AM","Calgary International","Domestic",791498,"8/25/2020 8:08:51 AM"
"1635",289578,"1/1/2014 12:00:00 AM","Calgary International","Transborder",250006,"8/25/2020 8:08:51 AM"
"1636",289579,"1/1/2014 12:00:00 AM","Calgary International","International",130835,"8/25/2020 8:08:51 AM"
"1637",289580,"2/1/2014 12:00:00 AM","Fort McMurray International","Domestic",96044,"8/25/2020 8:08:51 AM"
