"","Id","When","DataType","NAICS","PrincipalStatistics","Alberta","BritishColumbia","Canada","Manitoba","NewBrunswick","NewfoundlandAndLabrador","NovaScotia","Ontario","PrinceEdwardIsland","Quebec","Saskatchewan","ModifiedDate"
"1690",267329,"10/1/2018 12:00:00 AM","Seasonally adjusted","Manufacturing","Sales of goods manufactured (shipments)",6873387000,4497448000,NA,1591581000,1380849000,715432000,771409000,26781714000,175208000,13954503000,1511772000,"8/14/2020 10:57:46 AM"
"1691",267330,"11/1/2018 12:00:00 AM","Seasonally adjusted","Manufacturing","Sales of goods manufactured (shipments)",6401013000,4502308000,NA,1694432000,1255968000,529081000,752209000,26338911000,157684000,13922627000,1542085000,"8/14/2020 10:57:46 AM"
"1692",267331,"12/1/2018 12:00:00 AM","Seasonally adjusted","Manufacturing","Sales of goods manufactured (shipments)",6061665000,4432815000,NA,1604359000,1125734000,538800000,794068000,26176024000,200953000,13977040000,1446530000,"8/14/2020 10:57:46 AM"
"1693",267332,"1/1/2019 12:00:00 AM","Seasonally adjusted","Manufacturing","Sales of goods manufactured (shipments)",6295901000,4516138000,NA,1661139000,1332275000,569454000,787414000,26466019000,159946000,13573049000,1482631000,"8/14/2020 10:57:46 AM"
"1694",267333,"2/1/2019 12:00:00 AM","Seasonally adjusted","Manufacturing","Sales of goods manufactured (shipments)",6307780000,4382684000,NA,1566030000,1425908000,502074000,735201000,26026198000,172990000,14147517000,1386619000,"8/14/2020 10:57:46 AM"
"1695",267334,"3/1/2019 12:00:00 AM","Seasonally adjusted","Manufacturing","Sales of goods manufactured (shipments)",6535502000,4550008000,NA,1570096000,1503666000,612426000,747717000,26637112000,181481000,14464405000,1369199000,"8/14/2020 10:57:46 AM"
"1696",267335,"4/1/2019 12:00:00 AM","Seasonally adjusted","Manufacturing","Sales of goods manufactured (shipments)",6751619000,4612567000,NA,1599391000,1448451000,590122000,745828000,26198157000,201762000,14179277000,1445664000,"8/14/2020 10:57:46 AM"
"1697",267336,"5/1/2019 12:00:00 AM","Seasonally adjusted","Manufacturing","Sales of goods manufactured (shipments)",6967056000,4483034000,NA,1671427000,1422890000,719569000,844192000,26778716000,214247000,14286368000,1347576000,"8/14/2020 10:57:46 AM"
"1698",267337,"6/1/2019 12:00:00 AM","Seasonally adjusted","Manufacturing","Sales of goods manufactured (shipments)",6432861000,4451832000,NA,1594482000,1402752000,590161000,760672000,26792471000,212219000,14276406000,1267418000,"8/14/2020 10:57:46 AM"
"1699",267338,"7/1/2019 12:00:00 AM","Seasonally adjusted","Manufacturing","Sales of goods manufactured (shipments)",6326928000,4351931000,NA,1614495000,1393832000,617428000,795969000,26333013000,188493000,14127071000,1317410000,"8/14/2020 10:57:46 AM"
"1700",267339,"8/1/2019 12:00:00 AM","Seasonally adjusted","Manufacturing","Sales of goods manufactured (shipments)",6326055000,4265243000,NA,1672605000,1410552000,589393000,787330000,26479784000,190574000,14392347000,1405081000,"8/14/2020 10:57:46 AM"
"1701",267340,"9/1/2019 12:00:00 AM","Seasonally adjusted","Manufacturing","Sales of goods manufactured (shipments)",6108009000,4406330000,NA,1573012000,1578043000,607042000,781184000,26541465000,180005000,14278705000,1326338000,"8/14/2020 10:57:46 AM"
"1702",267341,"10/1/2019 12:00:00 AM","Seasonally adjusted","Manufacturing","Sales of goods manufactured (shipments)",6210422000,4253808000,NA,1591804000,1962336000,612123000,812243000,25853679000,225093000,14321489000,1351723000,"8/14/2020 10:57:46 AM"
"1703",267342,"11/1/2019 12:00:00 AM","Seasonally adjusted","Manufacturing","Sales of goods manufactured (shipments)",6019134000,4248870000,NA,1574992000,1736526000,598809000,747680000,26075057000,196252000,14144572000,1262433000,"8/14/2020 10:57:46 AM"
"1704",267343,"12/1/2019 12:00:00 AM","Seasonally adjusted","Manufacturing","Sales of goods manufactured (shipments)",5984267000,4404237000,NA,1636576000,1746676000,626933000,797979000,25715450000,180823000,13809337000,1277849000,"8/14/2020 10:57:46 AM"
"1705",267344,"1/1/2020 12:00:00 AM","Seasonally adjusted","Manufacturing","Sales of goods manufactured (shipments)",6277343000,4092108000,NA,1546230000,1570848000,534197000,748013000,25241579000,193832000,14373854000,1213179000,"8/14/2020 10:57:46 AM"
"1706",267345,"2/1/2020 12:00:00 AM","Seasonally adjusted","Manufacturing","Sales of goods manufactured (shipments)",6279013000,4258592000,NA,1560803000,1401281000,520991000,720478000,25995537000,209097000,13931494000,1268823000,"8/14/2020 10:57:46 AM"
"1707",267346,"3/1/2020 12:00:00 AM","Seasonally adjusted","Manufacturing","Sales of goods manufactured (shipments)",5648380000,4255831000,NA,1654717000,1105113000,370046000,749009000,22186532000,194948000,13054665000,1192221000,"8/14/2020 10:57:46 AM"
"1708",267347,"4/1/2020 12:00:00 AM","Seasonally adjusted","Manufacturing","Sales of goods manufactured (shipments)",4585730000,3602876000,NA,1330756000,934189000,201424000,669697000,13948966000,177366000,9711772000,1000055000,"8/14/2020 10:57:46 AM"
"1709",267348,"5/1/2020 12:00:00 AM","Seasonally adjusted","Manufacturing","Sales of goods manufactured (shipments)",4776078000,3851799000,NA,1399562000,945857000,237178000,647296000,16560181000,175053000,10732613000,1044055000,"8/14/2020 10:57:46 AM"
"1710",267349,"6/1/2020 12:00:00 AM","Seasonally adjusted","Manufacturing","Sales of goods manufactured (shipments)",5020004000,3938269000,NA,1375966000,1098138000,268466000,752420000,22482827000,162444000,12546750000,1094168000,"8/14/2020 10:57:46 AM"
"1711",267350,"1/1/1992 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",249231000,NA,NA,NA,NA,NA,NA,443022000,NA,262040000,NA,"8/14/2020 10:57:46 AM"
"1712",267351,"2/1/1992 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",229634000,NA,NA,NA,NA,NA,NA,454769000,NA,248687000,NA,"8/14/2020 10:57:46 AM"
"1713",267352,"3/1/1992 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",238132000,NA,NA,NA,NA,NA,NA,462347000,NA,260596000,NA,"8/14/2020 10:57:46 AM"
"1714",267353,"4/1/1992 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",279291000,NA,NA,NA,NA,NA,NA,489299000,NA,227577000,NA,"8/14/2020 10:57:46 AM"
"1715",267354,"5/1/1992 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",283109000,NA,NA,NA,NA,NA,NA,475142000,NA,239449000,NA,"8/14/2020 10:57:46 AM"
"1716",267355,"6/1/1992 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",296465000,NA,NA,NA,NA,NA,NA,493989000,NA,273461000,NA,"8/14/2020 10:57:46 AM"
"1717",267356,"7/1/1992 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",317376000,NA,NA,NA,NA,NA,NA,481507000,NA,289566000,NA,"8/14/2020 10:57:46 AM"
"1718",267357,"8/1/1992 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",354306000,NA,NA,NA,NA,NA,NA,471885000,NA,313192000,NA,"8/14/2020 10:57:46 AM"
"1719",267358,"9/1/1992 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",329644000,NA,NA,NA,NA,NA,NA,482231000,NA,320775000,NA,"8/14/2020 10:57:46 AM"
"1720",267359,"10/1/1992 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",321664000,NA,NA,NA,NA,NA,NA,535013000,NA,320862000,NA,"8/14/2020 10:57:46 AM"
"1721",267360,"11/1/1992 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",285277000,NA,NA,NA,NA,NA,NA,513624000,NA,278118000,NA,"8/14/2020 10:57:46 AM"
"1722",267361,"12/1/1992 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",277922000,NA,NA,NA,NA,NA,NA,482360000,NA,276771000,NA,"8/14/2020 10:57:46 AM"
"1723",267362,"1/1/1993 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",252574000,128747000,NA,NA,NA,NA,NA,585038000,NA,271821000,NA,"8/14/2020 10:57:46 AM"
"1724",267363,"2/1/1993 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",233018000,126237000,NA,NA,NA,NA,NA,502655000,NA,233928000,NA,"8/14/2020 10:57:46 AM"
"1725",267364,"3/1/1993 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",255173000,122743000,NA,NA,NA,NA,NA,548141000,NA,284119000,NA,"8/14/2020 10:57:46 AM"
"1726",267365,"4/1/1993 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",231179000,125375000,NA,NA,NA,NA,NA,469520000,NA,249100000,NA,"8/14/2020 10:57:46 AM"
"1727",267366,"5/1/1993 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",278284000,137525000,NA,NA,NA,NA,NA,428615000,NA,232811000,NA,"8/14/2020 10:57:46 AM"
"1728",267367,"6/1/1993 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",292916000,115853000,NA,NA,NA,NA,NA,490774000,NA,242425000,NA,"8/14/2020 10:57:46 AM"
"1729",267368,"7/1/1993 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",296259000,125511000,NA,NA,NA,NA,NA,412618000,NA,257028000,NA,"8/14/2020 10:57:46 AM"
"1730",267369,"8/1/1993 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",309744000,125336000,NA,NA,NA,NA,NA,543413000,NA,275161000,NA,"8/14/2020 10:57:46 AM"
"1731",267370,"9/1/1993 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",303720000,121894000,NA,NA,NA,NA,NA,428780000,NA,259004000,NA,"8/14/2020 10:57:46 AM"
"1732",267371,"10/1/1993 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",306634000,114166000,NA,NA,NA,NA,NA,477534000,NA,297707000,NA,"8/14/2020 10:57:46 AM"
"1733",267372,"11/1/1993 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",257520000,110101000,NA,NA,NA,NA,NA,446313000,NA,280410000,NA,"8/14/2020 10:57:46 AM"
"1734",267373,"12/1/1993 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",209161000,117574000,NA,NA,NA,NA,NA,437032000,NA,246553000,NA,"8/14/2020 10:57:46 AM"
"1735",267374,"1/1/1994 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",234246000,94795000,NA,NA,NA,NA,NA,427500000,NA,234220000,NA,"8/14/2020 10:57:46 AM"
"1736",267375,"2/1/1994 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",223112000,90883000,NA,NA,NA,NA,NA,398003000,NA,232148000,NA,"8/14/2020 10:57:46 AM"
"1737",267376,"3/1/1994 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",251348000,98201000,NA,NA,NA,NA,NA,544218000,NA,254493000,NA,"8/14/2020 10:57:46 AM"
"1738",267377,"4/1/1994 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",274601000,103190000,NA,NA,NA,NA,NA,437773000,NA,240875000,NA,"8/14/2020 10:57:46 AM"
"1739",267378,"5/1/1994 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",314129000,107895000,NA,NA,NA,NA,NA,514998000,NA,255446000,NA,"8/14/2020 10:57:46 AM"
"1740",267379,"6/1/1994 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",315028000,108122000,NA,NA,NA,NA,NA,462135000,NA,269554000,NA,"8/14/2020 10:57:46 AM"
"1741",267380,"7/1/1994 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",335019000,109033000,NA,NA,NA,NA,NA,508508000,NA,294403000,NA,"8/14/2020 10:57:46 AM"
"1742",267381,"8/1/1994 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",366848000,123984000,NA,NA,NA,NA,NA,446283000,NA,299578000,NA,"8/14/2020 10:57:46 AM"
"1743",267382,"9/1/1994 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",316747000,107810000,NA,NA,NA,NA,NA,446101000,NA,283507000,NA,"8/14/2020 10:57:46 AM"
"1744",267383,"10/1/1994 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",274093000,112998000,NA,NA,NA,NA,NA,481831000,NA,295525000,NA,"8/14/2020 10:57:46 AM"
"1745",267384,"11/1/1994 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",289741000,113376000,NA,NA,NA,NA,NA,461397000,NA,279875000,NA,"8/14/2020 10:57:46 AM"
"1746",267385,"12/1/1994 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",300761000,118667000,NA,NA,NA,NA,NA,467012000,NA,286592000,NA,"8/14/2020 10:57:46 AM"
"1747",267386,"1/1/1995 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",329632000,NA,NA,596000,NA,NA,NA,498081000,NA,321376000,NA,"8/14/2020 10:57:46 AM"
"1748",267387,"2/1/1995 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",297004000,NA,NA,695000,NA,NA,NA,478342000,NA,289515000,NA,"8/14/2020 10:57:46 AM"
"1749",267388,"3/1/1995 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",305772000,NA,NA,932000,NA,NA,NA,510483000,NA,286238000,NA,"8/14/2020 10:57:46 AM"
"1750",267389,"4/1/1995 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",327222000,NA,NA,744000,NA,NA,NA,497340000,NA,277006000,NA,"8/14/2020 10:57:46 AM"
"1751",267390,"5/1/1995 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",327962000,NA,NA,1901000,NA,NA,NA,514535000,NA,309161000,NA,"8/14/2020 10:57:46 AM"
"1752",267391,"6/1/1995 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",360195000,NA,NA,3445000,NA,NA,NA,517208000,NA,304498000,NA,"8/14/2020 10:57:46 AM"
"1753",267392,"7/1/1995 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",376180000,NA,NA,3452000,NA,NA,NA,484953000,NA,299569000,NA,"8/14/2020 10:57:46 AM"
"1754",267393,"8/1/1995 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",383207000,NA,NA,3083000,NA,NA,NA,507913000,NA,300388000,NA,"8/14/2020 10:57:46 AM"
"1755",267394,"9/1/1995 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",380159000,NA,NA,3567000,NA,NA,NA,488199000,NA,284402000,NA,"8/14/2020 10:57:46 AM"
"1756",267395,"10/1/1995 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",341954000,NA,NA,2044000,NA,NA,NA,490827000,NA,234960000,NA,"8/14/2020 10:57:46 AM"
"1757",267396,"11/1/1995 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",317503000,NA,NA,917000,NA,NA,NA,498143000,NA,301143000,NA,"8/14/2020 10:57:46 AM"
"1758",267397,"12/1/1995 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",340226000,NA,NA,575000,NA,NA,NA,512448000,NA,325582000,NA,"8/14/2020 10:57:46 AM"
"1759",267398,"1/1/1996 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",323759000,NA,NA,571000,NA,NA,NA,482921000,NA,313976000,NA,"8/14/2020 10:57:46 AM"
"1760",267399,"2/1/1996 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",312503000,NA,NA,696000,NA,NA,NA,465678000,NA,287244000,NA,"8/14/2020 10:57:46 AM"
"1761",267400,"3/1/1996 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",363418000,NA,NA,934000,NA,NA,NA,481433000,NA,350559000,NA,"8/14/2020 10:57:46 AM"
"1762",267401,"4/1/1996 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",350423000,NA,NA,1171000,NA,NA,NA,533603000,NA,336667000,NA,"8/14/2020 10:57:46 AM"
"1763",267402,"5/1/1996 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",376444000,NA,NA,1607000,NA,NA,NA,561720000,NA,314437000,NA,"8/14/2020 10:57:46 AM"
"1764",267403,"6/1/1996 12:00:00 AM","Unadjusted","Petroleum and coal product manufacturing","Sales of goods manufactured (shipments)",382992000,NA,NA,3696000,NA,NA,NA,557396000,NA,322334000,NA,"8/14/2020 10:57:46 AM"
